PATH: D:\Program\dzh365(64)\data\SH\INFOEX.DAT
SIZE: 5252120
TOTAL_6DIGIT_CODES: 26610
UNIQUE_CODES: 26610

TOP 200 CODES BY FIRST OCCURRENCE:
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 35 38 00 00 da 03 09 c0 4e 26 35 01
0050: eb 25 35 01 ea 17 34 01 cd cc 4c 3e bc 05 08 41
0060: 1f 85 1b 40 bf 0e 24 40 86 c9 10 40 27 a0 1d 40
0070: 69 00 bd 40 86 5a f3 3f 60 76 f3 40 2b 18 e6 41
0080: bc 05 08 41 d3 5f 91 50 00 00 00 00 30 a8 33 4c
0090: a8 42 17 4b 00 00 00 00 00 00 00 00 57 c5 88 50
00a0: 02 61 89 4e 23 8e

=== CODE 601665 occurrence 1 at 2439892 (context_start=2439828) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 36 35 00 00 da 03 08 c0 47 26 35 01
0050: eb 25 35 01 ba 63 34 01 1f 85 6b 3e 32 77 01 41
0060: 9a 99 39 40 91 ed bc 3f 2c 65 1d 40 f4 6c 06 40
0070: 55 30 c8 40 4d 15 60 41 b8 40 50 41 bd a3 36 42
0080: 32 77 01 41 c0 65 48 4e 00 00 00 00 58 63 cf 49
0090: 00 de 95 46 00 00 00 00 00 00 00 00 f0 d2 3b 4e
00a0: 38 96 48 4c 90 ee

=== CODE 601666 occurrence 1 at 2441108 (context_start=2441044) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 36 36 00 00 da 03 10 c0 d9 27 35 01
0050: 16 27 35 01 c3 1b 32 01 a5 2c 03 3e ac ad 0e 41
0060: 9a 99 b9 3f 8f 53 84 3f b3 0c f9 3f f5 4a 97 40
0070: 5b b1 ed 41 8c b9 b6 41 1a c0 aa 41 69 80 82 41
0080: 98 4c 0d 41 27 d7 a1 4c 29 5e 8e 4b b8 d0 33 4c
0090: 35 56 21 4b ad a5 08 4c 25 4b 9a 4b 3f cb 55 4c
00a0: 7f 57 c0 4b b2 a0

=== CODE 601668 occurrence 1 at 2443284 (context_start=2443220) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 36 38 00 00 da 03 11 c0 4d 26 35 01
0050: eb 25 35 01 69 8f 32 01 c3 f5 a8 3e 3c bd 3b 41
0060: ae 47 31 40 56 7d ee bf 22 6c 78 3e 66 66 1f 41
0070: 90 a0 5f 41 b0 03 f1 c0 56 0e fb c0 58 a8 fd 40
0080: 7e 1d 3b 41 4b 64 57 4f 26 1e 1e 4f 00 00 00 00
0090: f3 72 27 4c 29 bb f7 4e 81 38 26 4e b4 6b 25 4f
00a0: 7d d6 f0 4d a5 f3

=== CODE 601669 occurrence 1 at 2445580 (context_start=2445516) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 36 39 00 00 da 03 0f c0 4e 26 35 01
0050: eb 25 35 01 aa de 32 01 d3 bc e3 3d b0 03 07 41
0060: 14 ae a7 3f b3 ea 23 c0 f0 16 10 40 3f 35 9c 40
0070: d1 22 41 41 c3 75 cc c1 7b 83 df 3f 20 d2 22 41
0080: 66 88 04 41 36 5f a7 4e 7c de 11 4e 00 00 00 00
0090: ff 99 71 4d 49 d4 1f 4e fd 68 d6 4d 63 84 85 4e
00a0: ac a0 21 4d 54 f2

=== CODE 601677 occurrence 1 at 2447636 (context_start=2447572) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 37 37 00 00 da 03 11 c0 d2 27 35 01
0050: 16 27 35 01 47 de 32 01 fe d4 90 3f 17 d9 82 41
0060: 48 e1 e2 40 0e 4f ef 3e 81 26 ae 40 93 a9 1a 41
0070: 22 ac 86 42 5a 75 46 42 51 da c1 41 9a 08 1c 41
0080: ce aa 82 41 a4 67 e6 4b 28 86 8a 4b fb 12 9a 4a
0090: 11 aa 08 49 16 b3 0c 4b 0a b6 aa 48 c6 08 12 4b
00a0: 5a 25 9b 4b 0e 7d

=== CODE 601678 occurrence 1 at 2449932 (context_start=2449868) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 37 38 00 00 da 03 12 c0 4e 26 35 01
0050: eb 25 35 01 7f b4 32 01 6c 09 79 3d 53 96 a7 40
0060: ae 47 a1 3f 78 9c a2 3d f1 63 bc 3f d0 d5 1e 40
0070: c9 a5 3f 42 d2 2f 52 42 25 06 6d 40 ee eb 4c 41
0080: 2b 18 a7 40 05 23 ba 4b ef 6a a6 4a 00 00 00 00
0090: ad 3b 9e 49 cc 5a dd 4a 9a ee 92 4a b3 24 38 4b
00a0: 0e 5d 32 4b 6d 73

=== CODE 601686 occurrence 1 at 2452348 (context_start=2452284) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 38 36 00 00 da 03 07 c0 d9 27 35 01
0050: 16 27 35 01 f4 3e 34 01 cd cc 4c 3e 7d 3f 95 40
0060: ae 47 81 40 b0 03 e7 3e dd b5 b4 3f 66 66 02 40
0070: 0e ad d7 41 38 67 38 c0 cc 5d 0b 3f 6c 09 35 40
0080: 07 ce 93 40 18 87 c8 4b 7e 09 8c 4b 24 76 9c 4a
0090: c6 77 84 49 42 f0 6f 4b 2e 15 24 4a c7 7a 8c 4b
00a0: a3 3e d8 4a 5e f4

=== CODE 601688 occurrence 1 at 2453444 (context_start=2453380) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 38 38 00 00 da 03 12 c0 4e 26 35 01
0050: eb 25 35 01 82 b4 32 01 5c 8f 02 3f 46 a5 9a 41
0060: 3d 0a 27 40 00 91 7e 40 03 09 f4 40 3f 35 ca 40
0070: 19 04 8a 41 23 5b fe 41 a5 ec 25 42 46 65 61 42
0080: 46 a5 9a 41 6e 14 92 4e 00 00 00 00 86 0d 70 4a
0090: c3 62 fb 49 00 00 00 00 00 00 00 00 8c bd 71 4e
00a0: f9 9c 49 4d 33 4d

=== CODE 601689 occurrence 1 at 2455860 (context_start=2455796) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 38 39 00 00 da 03 0a c0 4e 26 35 01
0050: eb 25 35 01 2f 78 33 01 0a d7 a3 3e 72 8a 5a 41
0060: ae 47 11 40 93 3a a1 3e 6e 34 c8 40 29 ed b9 40
0070: 80 88 6c 42 c4 b1 1a c0 d3 bc 6e 41 b3 0c 9a 41
0080: 88 f4 56 41 87 9e 1e 4c a7 13 a0 4b 00 00 00 00
0090: a4 44 be 49 bd f0 71 4b 80 22 86 49 87 5a 81 4b
00a0: fe 97 bb 4b db e6

=== CODE 601696 occurrence 1 at 2457316 (context_start=2457252) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 39 36 00 00 da 03 09 c0 4e 26 35 01
0050: eb 25 35 01 22 3b 34 01 b8 1e 05 3e 4e 62 de 40
0060: 85 eb f1 3f fd 87 b0 40 5c 20 29 40 2e 90 c0 3f
0070: dd 35 85 41 28 8f e7 41 93 98 b4 41 fb 4b 48 42
0080: 4e 62 de 40 5e b1 dd 4c 00 00 00 00 b7 cd 64 47
0090: f5 f5 29 48 00 00 00 00 00 00 00 00 2c c6 b8 4c
00a0: 98 a8 93 4b bb 08

=== CODE 601698 occurrence 1 at 2458652 (context_start=2458588) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 39 38 00 00 da 03 08 c0 d9 27 35 01
0050: 16 27 35 01 a4 15 34 01 ac 8b db 3c 44 8b 70 40
0060: 33 33 33 3f 42 3e 68 3d 78 0b ec 3f 6d 56 4d 3f
0070: 97 ff 8e 42 47 72 15 c2 c3 f5 28 3f 64 5d b6 41
0080: eb e2 6e 40 53 6b a9 4b 4f 94 10 4b 8b ae 14 4b
0090: 1d 14 b0 49 66 42 b5 49 bd d3 29 49 22 16 05 4a
00a0: 50 44 72 4b f8 bc

=== CODE 601699 occurrence 1 at 2459868 (context_start=2459804) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 36 39 39 00 00 da 03 12 c0 da 27 35 01
0050: 16 27 35 01 fa 1a 32 01 3d 0a 17 3f db 8a 7a 41
0060: 66 66 76 40 29 ed 0d 3e 0a 68 12 3f 53 05 2a 41
0070: 1a d1 64 42 7d d0 fe 41 54 e3 d5 40 ce 59 20 42
0080: de 71 73 41 5d 2f 9c 4c cb 1e 96 4b 7b 32 c5 4b
0090: 95 b7 ee 4b 2c b0 c0 4b 6c 77 02 4b f1 f5 00 4c
00a0: 54 b0 32 4c f5 d4

=== CODE 601700 occurrence 1 at 2462284 (context_start=2462220) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 30 30 00 00 da 03 0e c0 4e 26 35 01
0050: eb 25 35 01 26 db 32 01 cd cc cc 3c 7a c7 f1 3f
0060: 1f 85 ab 3f db f9 7e 3e 4b ea 8c 3f d5 78 69 be
0070: 05 45 e5 41 36 dd 26 43 64 3b 44 42 42 cf 5d 41
0080: d9 3d f1 3f 10 0e e5 4a df 31 9c 4a 00 00 00 00
0090: 7a 0c e0 48 32 18 8e 4a 68 26 13 49 ff 7c a0 4a
00a0: c5 49 03 4a e5 07

=== CODE 601702 occurrence 1 at 2464220 (context_start=2464156) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 30 32 00 00 da 03 06 c0 d2 27 35 01
0050: 16 27 35 01 cb 3d 34 01 29 5c 0f 3f 00 91 d6 40
0060: cd cc 04 41 4b ea 84 3d 0e 2d 52 3f c2 86 8f 40
0070: aa c2 6a 42 be 9f 12 c0 5a f5 f3 40 12 14 64 41
0080: e7 8c d6 40 6c 12 2e 4b 7e 8d fb 4a a4 ad bc 49
0090: fa 32 e1 48 40 d5 83 4a f8 b7 bf 48 bf d0 8f 4a
00a0: 6e 53 cc 4a 22 28

=== CODE 601717 occurrence 1 at 2465196 (context_start=2465132) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 31 37 00 00 da 03 10 c0 4e 26 35 01
0050: eb 25 35 01 c3 b6 32 01 e5 d0 02 3f bf 7d 4c 41
0060: 14 ae 67 40 59 86 b8 3d 75 02 26 40 13 61 0b 41
0070: ff b2 46 42 c5 7e 90 c1 59 86 10 c0 fc 29 9a 41
0080: 9b e6 4a 41 c8 5e 40 4c c1 ae 06 4c 00 00 00 00
0090: d3 86 c9 49 61 72 8b 4b 42 2e c1 4a f2 bd bb 4b
00a0: 87 1e bf 4b da 54

=== CODE 601718 occurrence 1 at 2467372 (context_start=2467308) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 31 38 00 00 da 03 0c c0 d6 27 35 01
0050: 16 27 35 01 d0 b6 32 01 02 2b 87 bd 12 14 2f 40
0060: c3 f5 18 c0 05 a3 12 be 83 c0 ea 3f 1c eb e2 bd
0070: fa 0d 86 42 1d 82 84 c3 1b af c6 c1 f2 41 23 41
0080: 91 7e 0f 40 19 cc 87 4b aa ec 06 4b 44 2b 7f 4a
0090: 75 99 a9 49 95 6b 91 4a d7 b9 92 49 0b 1a b6 4a
00a0: e0 0a 36 4b d4 16

=== CODE 601727 occurrence 1 at 2469068 (context_start=2469004) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 32 37 00 00 da 03 0c c0 4e 26 35 01
0050: eb 25 35 01 35 6a 32 01 39 b4 c8 3c e9 26 61 40
0060: d7 a3 30 3f aa f1 52 bd 68 22 9c 3f 27 c2 66 3f
0070: cc ff 85 41 f5 39 f1 41 64 cc 17 41 51 da 92 41
0080: 01 de 5e 40 57 44 9c 4d 23 92 56 4d 00 00 00 00
0090: 0e d5 23 4b 75 a8 49 4d 43 33 09 4c 46 f5 6b 4d
00a0: 80 65 51 4c 02 9e

=== CODE 601728 occurrence 1 at 2470764 (context_start=2470700) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 32 38 00 00 da 03 09 c0 d5 27 35 01
0050: 16 27 35 01 84 64 34 01 3d 0a 57 3e 81 04 a5 40
0060: b8 1e 85 40 a7 e8 28 3f 2b 18 45 3f 53 05 17 40
0070: 17 59 55 42 e5 61 6e c1 b1 50 77 c0 37 1a ee 41
0080: 51 6b a2 40 fd ee 52 4e a0 8b 52 4d ad 60 bb 4d
0090: f6 f9 33 4c 4b df 9e 4d f5 96 89 4c 08 45 c1 4d
00a0: da 02 e1 4d 37 5f

=== CODE 601766 occurrence 1 at 2472100 (context_start=2472036) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 36 36 00 00 da 03 13 c0 d4 27 35 01
0050: 16 27 35 01 b2 68 32 01 29 5c 8f 3e 11 c7 c4 40
0060: ae 47 91 40 72 f9 0f bf e3 36 ba 3f 86 5a 5b 40
0070: e0 5c 01 42 85 7c 24 41 76 4f 1f 41 90 20 b2 41
0080: 29 ed b9 40 b3 19 02 4e 58 b8 aa 4d 1c 34 82 4c
0090: 52 9d 7d 4b d9 b4 8e 4d 38 31 c9 4b ec 47 9b 4d
00a0: 3a 4d 28 4d 3d 45

=== CODE 601777 occurrence 1 at 2474636 (context_start=2474572) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 37 37 00 00 da 03 07 c0 d9 27 35 01
0050: 16 27 35 01 05 b8 32 01 bb b8 8d 3c b2 2e 12 40
0060: 5c 8f 42 3f b1 bf 2c 3e e8 6a f3 3f 2f dd 14 bf
0070: 44 fa 10 42 27 41 17 43 76 e0 b2 41 7f ea d2 41
0080: 5d fe 07 40 b0 5f d9 4b b0 91 f7 4a b5 43 e7 49
0090: a1 5c b0 4a 46 d1 15 4b db dc a0 49 e1 ec 29 4b
00a0: 51 92 1d 4b 72 31

=== CODE 601778 occurrence 1 at 2475732 (context_start=2475668) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 37 38 00 00 da 03 07 c0 4d 26 35 01
0050: eb 25 35 01 47 3c 34 01 bb b8 0d bd 6f 81 86 40
0060: cd cc 4c bf 5b d3 3c 3d 8b 6c 13 40 57 5b 71 3f
0070: d5 e7 18 42 bc b5 86 c3 54 74 3e c2 64 3b be 41
0080: f5 db 85 40 2a 9d 1f 4c c6 f9 8b 4b 00 00 00 00
0090: d6 25 93 48 1c f5 0e 4b 67 7f 79 4b 42 3a c4 4b
00a0: ed 0e 74 4b 5c 5e

=== CODE 601788 occurrence 1 at 2476828 (context_start=2476764) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 38 38 00 00 da 03 14 c0 d4 27 35 01
0050: 16 27 35 01 c2 8f 32 01 ae 47 e1 3e 76 4f 55 41
0060: 85 eb 51 40 89 d2 de 3f 58 a8 a7 40 83 51 79 40
0070: 1c fc a9 41 91 cf 01 42 d0 55 91 41 f9 b1 36 42
0080: b6 84 50 41 74 1f a7 4d 00 00 00 00 52 4d 39 49
0090: 57 17 3f 48 00 00 00 00 00 00 00 00 f3 2e 83 4d
00a0: a6 0a 8e 4c 9f 4e

=== CODE 601789 occurrence 1 at 2479484 (context_start=2479420) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 38 39 00 00 da 03 0f c0 d6 27 35 01
0050: 16 27 35 01 e0 dd 32 01 e7 8c 28 3e 58 a8 83 40
0060: c3 f5 80 40 5c 20 b9 bf 5e ba 39 3f 6d c5 0e 40
0070: 66 88 78 41 0e cf 87 41 5c 8f 89 c1 c6 6d 0a 41
0080: 38 f8 1e 40 d4 05 1a 4c 0e ff d4 4b 71 b4 d9 49
0090: 5f 36 8f 48 9e 73 e0 4b 6c 25 75 4a 4c 18 ff 4b
00a0: 1a 66 bf 4a e4 ff

=== CODE 601798 occurrence 1 at 2481540 (context_start=2481476) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 39 38 00 00 da 03 06 c0 48 26 35 01
0050: eb 25 35 01 1e dd 32 01 29 5c 0f 3d 84 9e 69 40
0060: 8f c2 75 3f 01 de 02 be e9 b7 3b 40 25 06 e1 be
0070: d8 f0 44 42 aa 62 b3 42 9b 55 0e c1 d0 15 02 42
0080: 84 9e 69 40 9b 6d 20 4a cc c1 d8 49 00 00 00 00
0090: 4b 1a 98 47 8b 59 9c 49 0e fd 1a 47 73 31 a1 49
00a0: 63 f9 9d 49 eb de

=== CODE 601799 occurrence 1 at 2482516 (context_start=2482452) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 37 39 39 00 00 da 03 12 c0 4e 26 35 01
0050: eb 25 35 01 79 db 32 01 40 13 a1 3f 27 e0 1a 42
0060: 66 66 46 40 c1 a8 bc 3f 07 f0 68 41 8c 39 bd 41
0070: e3 36 72 42 37 1a 24 41 95 65 2d 41 f0 a7 9a 41
0080: 10 fa 19 42 7e c6 91 4b d7 da 49 4b 00 00 00 00
0090: 82 cf fd 48 17 fa d3 4a 53 8d 0f 49 c0 eb e5 4a
00a0: 65 8b 30 4b a9 d9

=== CODE 601800 occurrence 1 at 2484932 (context_start=2484868) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 38 30 30 00 00 da 03 11 c0 4e 26 35 01
0050: eb 25 35 01 f5 02 33 01 37 89 81 3e ea 15 8f 41
0060: 29 5c af 3f 8a b0 59 c0 0b b5 0a 40 10 e9 4b 41
0070: d3 de 6a 41 a3 a3 c7 c1 c2 86 57 3f 50 8d 22 41
0080: 89 41 8e 41 e1 8c fe 4e b9 64 60 4e 00 00 00 00
0090: f3 73 6e 4d 74 b5 78 4e fc b6 13 4e 38 36 c6 4e
00a0: 4a 77 95 4d 5c 0c

=== CODE 601801 occurrence 1 at 2487228 (context_start=2487164) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 38 30 31 00 00 da 03 13 c0 4d 26 35 01
0050: eb 25 35 01 16 b4 32 01 7b 14 2e 3e 71 3d c0 40
0060: d7 a3 30 40 1c 7c e1 bd 4f af 94 3f 4e 62 3c 40
0070: b3 ea 77 42 c4 b1 54 c1 5d fe 00 c1 29 5c d9 41
0080: b6 f3 bd 40 cf 9b 95 4b 84 bd 73 4b 00 00 00 00
0090: 2b ab 40 48 76 c6 cd 4a af ef 07 49 6c c4 de 4a
00a0: ce 73 39 4b 89 cf

=== CODE 601808 occurrence 1 at 2489764 (context_start=2489700) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 38 30 38 00 00 da 03 13 c0 da 27 35 01
0050: 16 27 35 01 10 42 32 01 34 80 d7 3e 7a a5 1e 41
0060: 14 ae 87 40 ac ad 98 be 07 ce 25 40 d4 9a bc 40
0070: 61 d4 60 42 74 b5 11 40 e0 2d 00 40 a5 4e 94 41
0080: ba 6b 0c 41 b6 8c a0 4c 0f 9f fa 4b 78 a6 1d 4c
0090: d4 92 f8 48 1c bb bc 4b 8d 86 2e 4b 31 ff 09 4c
00a0: 4c 7b 34 4c 5c a0

=== CODE 601811 occurrence 1 at 2492300 (context_start=2492236) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 38 31 31 00 00 da 03 0e c0 4e 26 35 01
0050: eb 25 35 01 28 a1 33 01 3d 0a 57 3e b0 03 43 41
0060: 8f c2 d5 3f f2 d2 0d be f1 f4 02 40 07 f0 ce 40
0070: f5 39 7f 42 93 18 84 bf 0b 24 28 be ee da 08 42
0080: 90 a0 42 41 48 03 ba 4b 23 0d 54 4b 00 00 00 00
0090: 61 c1 95 48 c7 76 f4 4a ae 01 c8 48 71 7b 00 4b
00a0: 83 60 6d 4b 90 17

=== CODE 601816 occurrence 1 at 2494236 (context_start=2494172) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0030: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0040: 36 30 31 38 31 36 00 00 da 03 08 c0 4e 26 35 01
0050: eb 25 35 01 b4 3a 34 01 4a 7b 83 3d 2e 90 86 40
0060: ae 47 c1 3f a3 23 b9 3d c7 4b 1f 40 7d d0 03 3f
0070: 19 b3 90 42 aa f1 c0 40 bd 52 52 40 74 46 37 42
0080: 8a 8e 86 40 dc ab 8a 4d 0d 77 7e 4b 00 00 00 00
0090: c8 7d 58 4c ce 93 0a 4b 97 a0 38 4c 8a 45 5b 4c
00a0: 26 a8 48 4d 31 45

=== CODE 601818 occurrence 1 at 2495452 (context_start=2495388) ===
0000: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0010: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0020: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
